허가구역명,장소유형,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,푸드트럭운영대수,허가구역사용료,허가구역운영시작일자,허가구역운영종료일자,허가구역휴무일,허가구역평일운영시작시각,허가구역평일운영종료시각,허가구역주말운영시작시각,허가구역주말운영종료시각,1월운영시작시각,1월운영종료시각,2월운영시작시각,2월운영종료시각,3월운영시작시각,3월운영종료시각,4월운영시작시각,4월운영종료시각,5월운영시작시각,5월운영종료시각,6월운영시작시각,6월운영종료시각,7월운영시작시각,7월운영종료시각,8월운영시작시각,8월운영종료시각,9월운영시작시각,9월운영종료시각,10월운영시작시각,10월운영종료시각,11월운영시작시각,11월운영종료시각,12월운영시작시각,12월운영종료시각,판매제한품목,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
함평공영주차장(터미널앞) 내,8,전라남도,함평군,,전라남도 함평군 함평읍 기각리 994-12,35.0625223171,126.5233422481,1.0,연161920원,2023-12-29,2024-11-28,미운영,09:00,20:00,10:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,전라남도 함평군,061-320-2457,2025-07-02,4960000,전라남도 함평군
함평공영주차장(한국전력공사) 내,8,전라남도,함평군,,전라남도 함평군 함평읍 내교리 574-1,35.05961072,126.5179813,1.0,10월117180원,2024-02-23,2024-12-31,미운영,09:00,20:00,10:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,전라남도 함평군,061-320-2457,2025-07-02,4960000,전라남도 함평군
천지면옥앞,99,전라남도,함평군,전라남도 함평군 함평읍 함장로 1119,전라남도 함평군 함평읍 내교리580-8,35.05856165,126.5178985,1.0,0,2024-06-19,2025-06-19,미운영,09:00,20:00,10:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,전라남도 함평군,061-320-2457,2025-07-02,4960000,전라남도 함평군
글램핑장주변,2,전라남도,함평군,전라남도 함평군 함평읍 장년길 40,전라남도 함평군 함평읍 장년리 726,35.0941902304,126.4768722874,1.0,0,2021-02-09,2023-02-14,미운영,09:00,20:00,10:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,전라남도 함평군,061-320-2457,2025-07-02,4960000,전라남도 함평군
저류시설,4,전라남도,순천시,,전라남도 순천시 풍덕동 691,34.93536,127.499795,25.0,월 3500000원,2021-09-01,2023-12-31,월,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,주류,전라남도 순천시청 지역경제과,061-749-5811,2024-11-19,4820000,전라남도 순천시
낙동강 벚꽃축제 푸드존,99,부산광역시,사상구,,부산광역시 사상구 삼락동 438,,,2.0,0,2024-03-23,2024-03-31,운영종료(행사기간 중 한시적 운영),10:30,20:00,10:30,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 사상구청,051-310-4402,2024-11-15,3390000,부산광역시 사상구
다누림센터 내 행사장 일원,99,부산광역시,사상구,,부산광역시 사상구 학장동 288-12,,,4.0,0,2024-09-01,2024-09-01,운영종료(행사기간 중 한시적 운영),14:00,17:30,14:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 사상구청,051-310-4401,2024-11-15,3390000,부산광역시 사상구
고속도로 졸음쉼터,7,경기도,성남시 수정구,,경기도 성남시 수정구 수진동 산39-13,,,1.0,0,2022-11-01,2025-10-31,연중무휴,07:00,20:00,07:00,20:00,08:00,19:00,08:00,19:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,08:00,19:00,08:00,19:00,08:00,19:00,,한국도로공사,02-2219-6326,2024-11-13,3780000,경기도 성남시
경성대학교,학교,부산광역시,남구,"부산광역시 남구 수영로 309, 경성대학교 27호관 중앙도서관 광장 앞 (대연동)",부산광역시 남구 대연동 산 37-1,,,1.0,0,2024-03-22,2024-04-07,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
경성대학교,학교,부산광역시,남구,"부산광역시 남구 수영로 309, 경성대학교 27호관 중앙도서관 광장 앞 (대연동)",부산광역시 남구 대연동 산 37-1,,,1.0,0,2024-04-08,2024-04-10,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-03-29,2024-03-31,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-02-20,2024-02-20,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-03-17,2024-03-17,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-04-02,2024-04-02,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-04-20,2024-04-20,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-04-28,2024-04-28,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-05-06,2024-05-06,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-05-04,2024-05-04,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
부경대학교,학교,부산광역시,남구,"부산광역시 남구 용소로 45, 부경대학교 잔디광장 골목 (대연동)",부산광역시 남구 대연동 430-1,,,1.0,0,2024-05-04,2024-05-04,운영종료(축제기간 중 한시적 운영),10:00,20:00,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,부산광역시 남구청,051-607-4414,2024-11-13,3310000,부산광역시 남구
동강시스타,2,강원특별자치도,영월군,강원특별자치도 영월군 영월읍 사지막길 160,,,,,0,2019-12-27,2020-12-27,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 영월군청,033-370-2390,2024-11-12,4271000,강원특별자치도 영월군
금성아파트,99,경기도,이천시,"경기도 이천시 향교로79번길 25 (창전동, 금성아파트)",경기도 이천시 창전동 432-13 금성아파트,37.285678,127.446238,1.0,0,2021-11-18,2024-12-31,연중무휴,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,,경기도 이천시청,031-645-3467,2025-01-21,4070000,경기도 이천시
센트럴 푸르지오,99,경기도,이천시,"경기도 이천시 갈산로 60, 관리사무소 앞동 (증포동, 센트럴 푸르지오)",경기도 이천시 증포동 486 센트럴 푸르지오,37.28879912,127.4591753,1.0,0,2022-06-22,2023-05-31,연중무휴,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,,경기도 이천시청,031-645-3467,2025-01-21,4070000,경기도 이천시
렛츠런파크 부산경남 분수광장 옆,01,경상남도,김해시,경상남도 김해시 가락대로 929-1,경상남도 김해시 수가동 1333,35.1563288,128.8722401,15.0,0,2023-04-21,2023-11-25,월요일+공휴일,09:30,18:00,09:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,주류,경상남도 김해시청,055-330-4463,2024-07-31,5350000,경상남도 김해시
낙동강레일파크 주차장,08,경상남도,김해시,경상남도 김해시 생림면 마사로473번길 18-59,경상남도 김해시 생림면 마사리 644-1,35.37181792,128.8190724,3.0,0,2022-08-07,2027-08-06,매달 5번째 월요일,09:30,18:00,09:30,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:30,18:00,09:00,17:00,09:00,17:00,주류,경상남도 김해시청,055-330-4463,2024-07-31,5350000,경상남도 김해시
아일랜드캐슬 워터파크,1,경기도,의정부시,경기도 의정부시 장곡로 22,경기도 의정부시 장암동 135,37.706993,127.053385,,0,2019-08-01,2023-06-30,1월~5월+9월~12월,10:00,18:00,10:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,18:00,10:00,18:00,10:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,스낵류,경기도 의정부시청,031-828-2944,2024-07-15,3820000,경기도 의정부시
경인아라뱃길 시천교,5,인천광역시,서구,,인천광역시 서구 시천동 159-1,,,4.0,연 630500원,2019-01-04,2024-12-31,연중무휴,10:00,22:00,10:00,22:00,10:00,20:00,10:00,20:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,20:00,10:00,20:00,주류,한국수자원공사 인천김포권지사,032-590-2252,2024-07-08,3560000,인천광역시 서구
유성 가마솥순대,99,충청북도,청주시,"충청북도 청주시 서원구 장전로 80 (성화동, 성화주공2단지아파트)",충청북도 청주시 서원구 성화동 619 성화주공2단지아파트,,,,0,2025-05-14,2026-02-28,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 서원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
카페솔솔(청주흥덕시니어클럽),99,충청북도,청주시,,충청북도 청주시 흥덕구 향정동 30-8,,,,0,2024-05-17,2027-05-16,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
플레이팜,99,충청북도,청주시,"충청북도 청주시 흥덕구 강내면 청주역로 213-52, 한국잠사박물관 내",충청북도 청주시 흥덕구 강내면 학천리 175,,,,0,2022-03-22,2025-12-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
건강가족,99,충청북도,청주시,충청북도 청주시 흥덕구 옥산면 오송가락로 1056 (청주리버파크자이),충청북도 청주시 흥덕구 옥산면 가락리 981 청주리버파크자이,,,,0,2024-11-01,2025-10-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
진주네 닭강정,99,충청북도,청주시,"충청북도 청주시 흥덕구 강내면 탑연월곡길 62-20, 일부호 (청원쌍용예가 2단지아파트)",충청북도 청주시 흥덕구 강내면 월곡리 429 청원쌍용예가 2단지아파트,,,,0,2023-06-26,2025-07-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 청원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
다모아푸드,99,충청북도,청주시,충청북도 청주시 흥덕구 오송읍 오송생명5로 201 (오송마을휴먼시아2단지),충청북도 청주시 흥덕구 오송읍 만수리 549 오송마을휴먼시아2단지,,,,0,2023-06-27,2025-07-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
도경푸드,99,충청북도,청주시,"충청북도 청주시 흥덕구 송화로214번길 29 (송절동, 테크노폴리스우미린)",충청북도 청주시 흥덕구 송절동 850 테크노폴리스우미린 알뜰장터,,,,0,2024-11-01,2025-07-18,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
달콤,99,충청북도,청주시,충청북도 청주시 흥덕구 오송읍 오송가락로 235 (청원오송휴먼시아1단지),충청북도 청주시 흥덕구 오송읍 만수리 549-1 청원오송휴먼시아1단지,,,,0,2025-02-04,2025-07-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
순대벅스,99,충청북도,청주시,충청북도 청주시 흥덕구 오송읍 오송생명7로 151 (오송역 파라곤 센트럴시티),충청북도 청주시 흥덕구 오송읍 봉산리 798 오송역 파라곤 센트럴시티,,,,0,2025-05-28,2025-12-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 흥덕구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
홀리몰리,99,충청북도,청주시,,충청북도 청주시 청원구 오창읍 성산리 435-9,,,,0,2023-03-14,2028-03-07,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 청원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
분식제조창 쁘띠,99,충청북도,청주시,,충청북도 청주시 청원구 내덕동 813-35,,,,0,2024-04-04,2099-12-31,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 청원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
현푸드,99,충청북도,청주시,충청북도 청주시 청원구 오창읍 중부로 760 (오창 롯데캐슬 더 하이스트),충청북도 청주시 청원구 오창읍 양청리 810-2 오창 롯데캐슬 더 하이스트,,,,0,2024-07-08,2026-04-30,연중무휴,10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 청주시 청원구청,043-201-1972,2025-06-24,5710000,충청북도 청주시
대화전통시장,99,강원특별자치도,평창군,강원특별자치도 평창군 대화면 대화3길 41,강원특별자치도 평창군 대화면 대화리 1001-29,37.50069585,128.4547123,,0,2020-04-24,2030-12-31,4일+9일+14일+19일+24일+29일,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,주류,강원특별자치도 평창군청,033-330-2314,2025-06-20,4281000,강원특별자치도 평창군
마하생태관광단지,2,강원특별자치도,평창군,강원특별자치도 평창군 미탄면 문희길 63,강원특별자치도 평창군 미탄면 마하리 82,37.27786222,128.5770659,,0,2019-05-01,2030-12-31,연중무휴,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,주류,강원특별자치도 평창군청,033-330-2314,2025-06-20,4281000,강원특별자치도 평창군
치요남치킨강촌점,2,강원특별자치도,춘천시,강원특별자치도 춘천시 남면 충효로 1381,강원특별자치도 춘천시 남면 가정리 908,37.733325,127.576019,1.0,0,2019-08-23,2025-12-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 춘천시청,033-250-3323,2024-10-24,4181000,강원특별자치도 춘천시
강촌강변,2,강원특별자치도,춘천시,"강원특별자치도 춘천시 남산면 북한강변길 910-36, 마을회관 맞은편 도로",강원특별자치도 춘천시 남산면 강촌리 570-3,37.825508,127.614821,1.0,0,2020-07-16,2024-12-20,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 춘천시청,033-250-3323,2024-10-24,4181000,강원특별자치도 춘천시
몽키푸드,2,강원특별자치도,춘천시,강원특별자치도 춘천시 남면 충효로 1381,강원특별자치도 춘천시 남면 가정리 907-3,37.733325,127.576019,1.0,0,2020-09-21,2025-12-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 춘천시청,033-250-3323,2024-10-24,4181000,강원특별자치도 춘천시
자연공원,4,경상남도,진주시,,경상남도 진주시 진성면 동산리 1263 (월아산 숲속의 진주 내 일부공간),35.1995515,128.1962342,1.0,연 132000원,2023-11-14,2024-11-11,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상남도 진주시청,055-749-8674,2024-09-13,5310000,경상남도 진주시
자연공원,4,경상남도,진주시,,경상남도 진주시 진성면 동산리 1263 (월아산 숲속의 진주 내 일부공간),35.1995515,128.1962342,1.0,연 207380원,2024-04-12,2024-11-11,화,10:00,17:00,09:00,18:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,주류,경상남도 진주시청,055-749-8674,2024-09-13,5310000,경상남도 진주시
경부선연곡졸음쉼터내영업허용장소,07,충청남도,천안시,,충청남도 천안시 서북구 입장면 연곡리 243-5,,,1.0,"최초6개월미부과,이후6개월은 푸드트럭사업 사용료를 운영종료시 일할계산",2022-01-13,2024-01-12,연중무휴,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
주공그린빌11단지1차아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 백석3로 69, 1층 (백석동, 주공그린빌11단지1차아파트)",충청남도 천안시 서북구 백석동 915 주공그린빌11단지1차아파트,,,3.0,아파트관리소 별도 문의,2022-03-03,2024-02-09,목,09:00,21:00,00:00,00:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
e편한세상 스마일시티 2차아파트내 장터,99,충청남도,천안시,"충청남도 천안시 서북구 스마일시티2로 2, 1층 (차암동, e편한세상 스마일시티 2차)",충청남도 천안시 서북구 차암동 543 e편한세상 스마일시티 2차,,,2.0,아파트관리소 별도 문의,2022-10-31,2023-08-16,목,09:00,20:00,00:00,00:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,주류,충청남도 천안시 서북구청 환경위생과,041-521-6322,2023-06-30,4490000,충청남도 천안시
강남역 푸드트럭존(서초초등학교),99,서울특별시,서초구,서울특별시 서초구 서운로 178,서울특별시 서초구 서초동 1310-6,37.49904877,127.0248915,3.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
성모병원,99,서울특별시,서초구,서울특별시 서초구 반포대로 222,서울특별시 서초구 반포동 62-1,37.50239362,127.0058606,1.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
양재역,99,서울특별시,서초구,서울특별시 서초구 강남대로 224,서울특별시 서초구 양재동 12-10,37.48401773,127.0351175,2.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
신논현역,99,서울특별시,서초구,서울특별시 서초구 강남대로69길 8,서울특별시 서초구 서초동 1309-8,37.50182622,127.0246428,1.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
고속터미널(반포쇼핑타운),99,서울특별시,서초구,서울특별시 서초구 신반포로 165,서울특별시 서초구 잠원동 75-15,37.50578868,127.0021717,3.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
남부터미널,99,서울특별시,서초구,서울특별시 서초구 효령로 292,서울특별시 서초구 서초동 1446-1,37.48354661,127.0151109,1.0,0,2024-01-01,2025-12-31,없음,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,주류,서울특별시 서초구,02-2155-8699,2025-07-01,3210000,서울특별시 서초구
중부선 농다리 졸음쉼터,7,충청북도,진천군,충청북도 진천군 문백면 중부고속도로 31,충청북도 진천군 문백면 구산동리 87,36.834779584,127.4940105052,1.0,0,2020-09-01,2024-09-05,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 진천군청,043-539-3425,2025-06-27,4450000,충청북도 진천군
진천(하남)졸음쉼터내,7,충청북도,진천군,충청북도 진천군 초평면 중석3길 14,충청북도 진천군 초평면 중석리 1235,36.85192533,127.4877063,1.0,0,2021-09-04,2023-12-31,미운영,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 진천군청,043-539-3425,2025-06-27,4450000,충청북도 진천군
진천군체육회 내부장소,7,충청북도,진천군,충청북도 진천군 진천읍 원덕로 166,충청북도 진천군 진천읍 신정리 산 38-1,36.8419378227,127.4444312949,1.0,0,2021-07-01,2023-12-31,연중무휴,18:00,22:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,충청북도 진천군청,043-539-3425,2025-06-27,4450000,충청북도 진천군
안중시장 고객센터 앞,99,경기도,평택시,,경기도 평택시 안중읍 안중리 267-5,36.987502,126.928444,1.0,연 273240원,2021-12-08,2022-12-07,연중무휴* 휴무시 사전 알림 (행사참여 등),10:00,20:00,10:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 평택시,031-8024-3882,2024-07-19,3910000,경기도 평택시
당항포관광지,02,경상남도,고성군,경상남도 고성군 회화면 당항만로 1116,경상남도 고성군 회화면 봉동리 950-1,35.05322615,128.3920276,1.0,0,2015-10-20,2099-12-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 고성군청,055-670-2734,2024-07-14,5420000,경상남도 고성군
고성군 작은영화관,99,경상남도,고성군,"경상남도 고성군 고성읍 송학로 58, 고성군 작은영화관","경상남도 고성군 고성읍 서외리 77-1, 고성군 작은영화관",,,1.0,0,2022-09-23,2024-12-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 고성군청,055-670-2734,2024-07-14,5420000,경상남도 고성군
고성생태학습관,02,경상남도,고성군,"경상남도 고성군 고성읍 동해로 115, 고성생태학습관",경상남도 고성군 고성읍 송학리 134-1,,,1.0,0,2024-07-05,2024-08-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 고성군청,055-670-2734,2024-07-14,5420000,경상남도 고성군
공용재산 토지,08,경상남도,고성군,경상남도 고성군 고성읍 공룡로 3083,경상남도 고성군 고성읍 수남리 600-3,,,1.0,0,2022-07-08,2026-11-24,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 고성군청,055-670-2734,2024-07-14,5420000,경상남도 고성군
진포해양테마공원 내,08,전북특별자치도,군산시,,전북특별자치도 군산시 장미동 1-71,35.98981733,126.7143097,6.0,월 44020원(1대당),2024-09-01,2026-08-31,월요일+화요일+수요일+목요일,16:00,22:00,16:00,22:00,,,,,,,,,,,,,,,,,,,,,,,,,,전북특별자치도 군산시청,063-454-4283,2025-01-22,4671000,전북특별자치도 군산시
안산 와동공원,4,경기도,안산시 단원구,"경기도 안산시 단원구 와동공원로 109, 와동체육공원 지정석 (와동)",경기도 안산시 단원구 와동 813-1,37.34001915,126.8203026,1.0,0,2023-09-09,2023-09-09,행사일외휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,없음,경기도 안산시 단원구청 환경위생과,031-481-6237,2025-06-02,3930000,경기도 안산시
